/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia_springs
* Project Lead:	JD
* Labview Operator:	PH
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC with springs. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Tue 06 Jul 2021 11:32:10 AM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
9.99800	-9.92200	96.39000
10.00000	-9.65140	96.48000
10.00200	-9.56120	96.48000
10.00400	-9.29060	96.57000
10.00600	-9.11020	96.57000
10.00800	-8.92980	96.66000
10.01000	-8.56900	96.84000
10.01200	-8.29840	96.93000
10.01400	-8.11800	96.93000
10.01600	-7.93760	97.11000
10.01800	-7.57680	97.20000
10.02000	-7.39640	97.20000
10.02200	-7.12580	97.20000
10.02400	-6.85520	97.20000
10.02600	-6.76500	97.29000
10.02800	-6.58460	97.29000
10.03000	-6.22380	97.29000
10.03200	-6.04340	97.29000
10.03400	-5.86300	97.47000
10.03600	-5.68260	97.47000
10.03800	-5.50220	97.65000
10.04000	-5.32180	97.65000
10.04200	-5.14140	97.74000
10.04400	-4.78060	97.83000
10.04600	-4.51000	97.92000
10.04800	-4.14920	97.92000
10.05000	-3.96880	98.01000
10.05200	-3.51780	98.10000
10.05400	-3.24720	98.19000
10.05600	-3.15700	98.19000
10.05800	-2.79620	98.37000
10.06000	-2.61580	98.37000
10.06200	-2.25500	98.46000
10.06400	-1.98440	98.37000
10.06600	-1.62360	98.46000
10.06800	-1.35300	98.55000
10.07000	-0.99220	98.46000
10.07200	-0.63140	98.82000
10.07400	-0.27060	98.73000
10.07600	-0.09020	98.82000
10.07800	0.18040	98.91000
10.08000	0.63140	99.00000
10.08200	0.99220	99.09000
10.08400	1.44320	99.09000
10.08600	1.80400	99.09000
10.08800	1.98440	99.09000
10.09000	2.25500	99.09000
10.09200	2.61580	99.36000
10.09400	2.88640	99.45000
10.09600	2.97660	99.36000
10.09800	3.24720	99.36000
10.10000	3.51780	99.45000
10.10200	3.78840	99.54000
10.10400	3.96880	99.54000
10.10600	4.14920	99.63000
10.10800	4.32960	99.72000
10.11000	4.51000	99.90000
10.11200	4.78060	99.90000
10.11400	5.05120	99.81000
10.11600	5.23160	99.63000
10.11800	5.41200	99.72000
10.12000	5.59240	99.63000
10.12200	5.77280	99.54000
10.12400	5.95320	99.63000
10.12600	6.13360	99.72000
10.12800	6.49440	99.81000
10.13000	6.76500	99.90000
10.13200	6.94540	99.81000
10.13400	7.21600	99.63000
10.13600	7.48660	99.54000
10.13800	7.84740	99.54000
10.14000	8.20820	99.63000
10.14200	8.47880	99.45000
10.14400	8.83960	99.36000
10.14600	9.29060	99.36000
10.14800	9.56120	99.18000
10.15000	9.83180	99.09000
10.15200	10.19260	98.91000
10.15400	10.46320	98.82000
10.15600	10.82400	98.73000
10.15800	11.18480	98.73000
10.16000	11.45540	98.55000
10.16200	11.72600	98.46000
10.16400	12.08680	98.37000
10.16600	12.44760	98.37000
10.16800	12.71820	98.19000
10.17000	12.98880	98.10000
10.17200	13.07900	97.92000
10.17400	13.43980	97.74000
10.17600	13.62020	97.65000
10.17800	13.89080	97.38000
10.18000	14.16140	97.29000
10.18200	14.43200	97.20000
10.18400	14.52220	97.11000
10.18600	14.61240	96.84000
10.18800	14.88300	96.57000
10.19000	14.97320	96.57000
10.19200	15.15360	96.30000
10.19400	15.33400	96.21000
10.19600	15.51440	96.03000
10.19800	15.69480	95.85000
10.20000	15.96540	95.67000
10.20200	16.23600	95.40000
10.20400	16.32620	95.13000
10.20600	16.50660	95.04000
10.20800	16.68700	94.86000
10.21000	16.86740	94.68000
10.21200	17.13800	94.50000
10.21400	17.31840	94.23000
10.21600	17.58900	94.14000
10.21800	17.85960	93.96000
10.22000	18.04000	93.78000
10.22200	18.31060	93.51000
10.22400	18.49100	93.51000
10.22600	18.85180	93.33000
10.22800	19.03220	93.15000
10.23000	19.39300	92.97000
10.23200	19.57340	92.79000
10.23400	19.75380	92.61000
10.23600	20.02440	92.52000
10.23800	20.29500	92.34000
10.24000	20.38520	92.16000
10.24200	20.56560	91.98000
10.24400	20.47540	91.62000
10.24600	20.47540	91.80000
10.24800	20.92640	91.53000
10.25000	21.46760	91.62000
10.25200	21.82840	91.53000
10.25400	22.09900	91.44000
10.25600	22.18920	91.35000
10.25800	22.18920	91.26000
10.26000	22.27940	91.08000
10.26200	22.27940	91.08000
10.26400	22.36960	91.08000
10.26600	22.45980	90.99000
10.26800	22.64020	90.90000
10.27000	22.73040	90.81000
10.27200	23.00100	90.72000
10.27400	23.18140	90.81000
10.27600	23.45200	90.81000
10.27800	23.45200	90.63000
10.28000	23.54220	90.63000
10.28200	23.63240	90.63000
10.28400	23.81280	90.63000
10.28600	23.90300	90.63000
10.28800	24.08340	90.36000
10.29000	24.17360	90.36000
10.29200	24.26380	90.27000
10.29400	24.35400	90.09000
10.29600	24.44420	90.09000
10.29800	24.62460	90.09000
10.30000	24.71480	90.09000
10.30200	24.80500	90.09000
10.30400	24.89520	90.09000
10.30600	24.89520	90.09000
10.30800	24.89520	89.91000
10.31000	24.98540	89.91000
10.31200	25.07560	89.91000
10.31400	25.25600	89.91000
10.31600	25.16580	89.82000
10.31800	25.25600	89.73000
10.32000	25.43640	89.73000
10.32200	25.43640	89.73000
10.32400	25.52660	89.73000
10.32600	25.61680	89.64000
10.32800	25.61680	89.64000
10.33000	25.70700	89.37000
10.33200	25.70700	89.46000
10.33400	25.70700	89.46000
10.33600	25.61680	89.55000
10.33800	25.61680	89.37000
10.34000	25.61680	89.19000
10.34200	25.61680	89.10000
10.34400	25.70700	89.10000
10.34600	25.79720	89.10000
10.34800	25.70700	89.10000
10.35000	25.79720	89.01000
10.35200	25.79720	89.10000
10.35400	25.88740	89.01000
10.35600	25.88740	88.92000
10.35800	25.79720	88.83000
10.36000	25.88740	88.74000
10.36200	25.88740	88.74000
10.36400	25.88740	88.65000
10.36600	25.88740	88.65000
10.36800	25.79720	88.56000
10.37000	25.79720	88.47000
10.37200	25.61680	88.47000
10.37400	25.61680	88.38000
10.37600	25.52660	88.38000
10.37800	25.43640	88.29000
10.38000	25.34620	88.20000
10.38200	25.25600	88.20000
10.38400	25.25600	88.20000
10.38600	25.25600	88.11000
10.38800	25.16580	88.11000
10.39000	25.07560	88.02000
10.39200	24.98540	88.11000
10.39400	24.71480	88.11000
10.39600	24.62460	88.11000
10.39800	24.62460	88.02000
10.40000	24.53440	88.11000
10.40200	24.53440	88.20000
10.40400	24.35400	88.29000
10.40600	24.26380	88.29000
10.40800	24.26380	88.29000
10.41000	24.17360	88.38000
10.41200	24.17360	88.38000
10.41400	24.17360	88.47000
10.41600	24.17360	88.56000
10.41800	24.08340	88.74000
10.42000	23.99320	88.83000
10.42200	23.81280	89.01000
10.42400	23.81280	89.01000
10.42600	23.63240	89.19000
10.42800	23.54220	89.28000
10.43000	23.54220	89.37000
10.43200	23.36180	89.46000
10.43400	23.18140	89.46000
10.43600	23.09120	89.82000
10.43800	23.00100	89.91000
10.44000	23.00100	90.00000
10.44200	22.82060	90.27000
10.44400	22.73040	89.91000
10.44600	22.55000	90.36000
10.44800	22.36960	90.45000
10.45000	22.27940	90.54000
10.45200	22.00880	90.72000
10.45400	21.82840	90.72000
10.45600	21.73820	90.90000
10.45800	21.55780	90.99000
10.46000	21.46760	91.08000
10.46200	21.28720	91.26000
10.46400	21.10680	91.35000
10.46600	20.74600	91.53000
10.46800	20.65580	91.71000
10.47000	20.47540	91.89000
10.47200	20.29500	91.98000
10.47400	20.20480	92.16000
10.47600	19.93420	92.25000
10.47800	19.66360	92.34000
10.48000	19.39300	92.43000
10.48200	19.21260	92.61000
10.48400	19.03220	92.70000
10.48600	18.85180	92.97000
10.48800	18.58120	93.15000
10.49000	18.40080	93.33000
10.49200	18.40080	93.33000
10.49400	18.31060	93.42000
10.49600	18.13020	93.60000
10.49800	17.94980	93.69000
10.50000	17.76940	93.87000
10.50200	17.67920	93.87000
10.50400	17.58900	94.14000
10.50600	17.31840	94.32000
10.50800	17.22820	94.32000
10.51000	17.04780	94.32000
10.51200	16.86740	94.50000
10.51400	16.77720	94.68000
10.51600	16.68700	94.77000
10.51800	16.50660	94.95000
10.52000	16.23600	94.95000
10.52200	16.14580	95.04000
10.52400	16.05560	95.22000
10.52600	15.78500	95.22000
10.52800	15.69480	95.22000
10.53000	15.51440	95.31000
10.53200	15.42420	95.40000
10.53400	15.15360	95.58000
10.53600	14.97320	95.58000
10.53800	14.70260	95.58000
10.54000	14.43200	95.67000
10.54200	14.07120	95.85000
10.54400	14.07120	95.85000
10.54600	13.80060	96.03000
10.54800	13.53000	96.03000
10.55000	13.34960	96.12000
10.55200	13.07900	96.21000
10.55400	12.80840	96.21000
10.55600	12.53780	96.30000
10.55800	12.17700	96.39000
10.56000	11.81620	96.48000
10.56200	11.54560	96.48000
10.56400	11.18480	96.57000
10.56600	10.91420	96.66000
10.56800	10.55340	96.75000
10.57000	10.37300	96.84000
10.57200	9.92200	96.75000
10.57400	9.56120	96.75000
10.57600	9.29060	96.84000
10.57800	9.02000	96.93000
10.58000	8.83960	97.02000
10.58200	8.56900	97.02000
10.58400	8.29840	97.02000
10.58600	8.02780	97.02000
10.58800	7.66700	97.02000
10.59000	7.48660	97.02000
10.59200	7.21600	97.20000
10.59400	6.94540	97.38000
10.59600	6.67480	97.38000
10.59800	6.49440	97.47000
10.60000	6.40420	97.56000
10.60200	6.13360	97.65000
10.60400	5.95320	97.65000
10.60600	5.68260	97.56000
10.60800	5.59240	97.74000
10.61000	5.41200	97.83000
10.61200	5.14140	97.92000
10.61400	4.96100	97.92000
10.61600	4.69040	98.01000
10.61800	4.41980	98.10000
10.62000	4.32960	98.19000
10.62200	4.05900	98.19000
10.62400	3.69820	98.19000
10.62600	3.33740	98.28000
10.62800	3.15700	98.28000
10.63000	2.88640	98.55000
10.63200	2.70600	98.46000
10.63400	2.34520	98.55000
10.63600	1.98440	98.55000
10.63800	1.62360	98.64000
10.64000	1.26280	98.73000
10.64200	0.90200	98.91000
10.64400	0.54120	98.82000
10.64600	0.18040	99.00000
10.64800	-0.09020	99.00000
10.65000	-0.45100	99.18000
10.65200	-0.81180	99.18000
10.65400	-1.17260	99.18000
10.65600	-1.44320	99.18000
10.65800	-1.89420	99.18000
10.66000	-1.98440	99.27000
10.66200	-2.25500	99.18000
10.66400	-2.52560	99.18000
10.66600	-2.88640	99.18000
10.66800	-3.15700	99.09000
10.67000	-3.60800	99.00000
10.67200	-3.78840	99.00000
10.67400	-3.87860	98.91000
10.67600	-4.23940	98.82000
10.67800	-4.32960	98.82000
10.68000	-4.60020	98.73000
10.68200	-4.69040	98.73000
10.68400	-4.78060	98.73000
10.68600	-4.96100	98.82000
10.68800	-5.14140	98.55000
10.69000	-5.32180	98.55000
10.69200	-5.50220	98.46000
10.69400	-5.59240	98.28000
10.69600	-5.77280	98.19000
10.69800	-6.04340	98.19000
10.70000	-6.13360	98.01000
10.70200	-6.40420	97.83000
10.70400	-6.67480	97.83000
10.70600	-6.94540	97.74000
10.70800	-7.21600	97.65000
10.71000	-7.48660	97.47000
10.71200	-7.75720	97.38000
10.71400	-7.93760	97.11000
10.71600	-8.20820	97.02000
10.71800	-8.38860	96.75000
10.72000	-8.83960	96.57000
10.72200	-9.29060	96.48000
10.72400	-9.65140	96.39000
10.72600	-9.92200	96.21000
10.72800	-10.10240	96.12000
10.73000	-10.28280	95.94000
10.73200	-10.64360	95.76000
10.73400	-11.00440	95.67000
10.73600	-11.27500	95.49000
10.73800	-11.54560	95.22000
10.74000	-11.72600	95.04000
10.74200	-12.08680	94.86000
10.74400	-12.35740	94.68000
10.74600	-12.71820	94.50000
10.74800	-12.98880	94.50000
10.75000	-13.07900	94.32000
10.75200	-13.25940	94.23000
10.75400	-13.43980	94.05000
10.75600	-13.71040	93.87000
10.75800	-13.89080	93.78000
10.76000	-14.07120	93.60000
10.76200	-14.16140	93.51000
10.76400	-14.25160	93.42000
10.76600	-14.34180	93.15000
10.76800	-14.61240	93.06000
10.77000	-14.79280	92.97000
10.77200	-14.97320	92.88000
10.77400	-15.15360	92.79000
10.77600	-15.15360	92.70000
10.77800	-15.24380	92.61000
10.78000	-15.33400	92.43000
10.78200	-15.51440	92.43000
10.78400	-15.60460	92.34000
10.78600	-15.69480	92.25000
10.78800	-15.87520	92.16000
10.79000	-16.05560	92.07000
10.79200	-16.23600	91.89000
10.79400	-16.41640	91.62000
10.79600	-16.50660	91.44000
10.79800	-16.59680	91.35000
10.80000	-16.86740	91.26000
10.80200	-17.04780	91.17000
10.80400	-17.31840	91.08000
10.80600	-17.40860	90.99000
10.80800	-17.58900	90.99000
10.81000	-17.76940	90.90000
10.81200	-18.04000	90.81000
10.81400	-18.31060	90.72000
10.81600	-18.40080	90.63000
10.81800	-18.67140	90.54000
10.82000	-18.85180	90.45000
10.82200	-19.03220	90.36000
10.82400	-19.21260	90.45000
10.82600	-19.48320	90.18000
10.82800	-19.75380	90.09000
10.83000	-19.93420	90.00000
10.83200	-20.11460	90.00000
10.83400	-20.29500	89.91000
10.83600	-20.47540	89.82000
10.83800	-20.56560	89.82000
10.84000	-20.65580	89.64000
10.84200	-20.83620	89.55000
10.84400	-20.92640	89.46000
10.84600	-21.01660	89.37000
10.84800	-21.10680	89.28000
10.85000	-21.19700	89.28000
10.85200	-21.28720	89.19000
10.85400	-21.28720	89.19000
10.85600	-21.37740	89.10000
10.85800	-21.37740	89.01000
10.86000	-21.37740	88.83000
10.86200	-21.37740	88.74000
10.86400	-21.46760	88.74000
10.86600	-21.46760	88.74000
10.86800	-21.37740	88.47000
10.87000	-21.37740	88.38000
10.87200	-21.37740	88.29000
10.87400	-21.46760	88.29000
10.87600	-21.55780	88.29000
10.87800	-21.64800	88.11000
10.88000	-21.55780	88.20000
10.88200	-21.64800	88.02000
10.88400	-21.64800	87.93000
10.88600	-21.64800	87.84000
10.88800	-21.73820	87.75000
10.89000	-21.73820	87.75000
10.89200	-21.82840	87.57000
10.89400	-22.00880	87.39000
10.89600	-22.09900	87.39000
10.89800	-22.18920	87.21000
10.90000	-22.00880	87.12000
10.90200	-22.18920	87.12000
10.90400	-22.18920	87.12000
10.90600	-22.36960	87.12000
10.90800	-22.36960	87.21000
10.91000	-22.45980	87.21000
10.91200	-22.45980	87.21000
10.91400	-22.45980	87.12000
10.91600	-22.64020	87.03000
10.91800	-22.73040	87.03000
10.92000	-22.73040	86.94000
10.92200	-22.73040	86.76000
10.92400	-22.64020	86.76000
10.92600	-22.64020	86.76000
10.92800	-22.55000	86.67000
10.93000	-22.36960	86.76000
10.93200	-22.18920	86.76000
10.93400	-22.09900	86.76000
10.93600	-22.00880	86.76000
10.93800	-21.91860	86.67000
10.94000	-21.73820	86.85000
10.94200	-21.64800	86.94000
10.94400	-21.64800	86.85000
10.94600	-21.55780	86.76000
10.94800	-21.46760	86.85000
10.95000	-21.28720	86.94000
10.95200	-21.10680	87.03000
10.95400	-21.01660	87.12000
10.95600	-20.83620	87.12000
10.95800	-20.65580	87.12000
10.96000	-20.56560	87.21000
10.96200	-20.56560	87.39000
10.96400	-20.56560	87.39000
10.96600	-20.47540	87.48000
10.96800	-20.29500	87.57000
10.97000	-20.20480	87.66000
10.97200	-20.20480	87.75000
10.97400	-20.20480	87.84000
10.97600	-20.20480	87.93000
10.97800	-20.02440	88.02000
10.98000	-20.02440	88.20000
10.98200	-20.02440	88.20000
10.98400	-19.84400	88.38000
10.98600	-19.75380	88.47000
10.98800	-19.66360	88.56000
10.99000	-19.57340	88.65000
10.99200	-19.48320	88.83000
10.99400	-19.39300	88.92000
10.99600	-19.39300	89.10000
10.99800	-19.39300	89.19000
11.00000	-19.30280	89.46000
11.00200	-19.12240	89.46000
11.00400	-18.94200	89.55000
11.00600	-18.76160	89.73000
11.00800	-18.58120	89.82000
11.01000	-18.58120	90.00000
11.01200	-18.40080	90.18000
11.01400	-18.40080	90.27000
11.01600	-18.31060	90.45000
11.01800	-18.04000	90.72000
11.02000	-17.94980	90.81000
11.02200	-17.67920	90.90000
11.02400	-17.58900	91.08000
11.02600	-17.40860	91.17000
11.02800	-17.22820	91.35000
11.03000	-17.13800	91.44000
11.03200	-16.86740	91.53000
11.03400	-16.68700	91.62000
11.03600	-16.50660	91.71000
11.03800	-16.32620	91.80000
11.04000	-16.14580	91.89000
11.04200	-16.05560	92.07000
11.04400	-15.78500	92.16000
11.04600	-15.51440	92.25000
11.04800	-15.42420	92.34000
11.05000	-15.15360	92.43000
11.05200	-14.97320	92.52000
11.05400	-14.79280	92.61000
11.05600	-14.61240	92.79000
11.05800	-14.43200	92.88000
11.06000	-14.25160	92.97000
11.06200	-14.07120	93.06000
11.06400	-13.98100	93.06000
11.06600	-13.89080	93.15000
11.06800	-13.71040	93.15000
11.07000	-13.62020	93.15000
11.07200	-13.53000	93.24000
11.07400	-13.25940	93.33000
11.07600	-12.89860	93.51000
11.07800	-12.71820	93.51000
11.08000	-12.71820	93.42000
11.08200	-12.53780	93.60000
11.08400	-12.35740	93.78000
11.08600	-12.17700	93.87000
11.08800	-11.99660	93.87000
11.09000	-11.63580	93.96000
11.09200	-11.45540	93.87000
11.09400	-11.27500	94.05000
11.09600	-11.09460	94.14000
11.09800	-10.91420	94.14000
11.10000	-10.73380	94.23000
11.10200	-10.55340	94.23000
11.10400	-10.37300	94.32000
11.10600	-10.19260	94.50000
11.10800	-10.01220	94.59000
11.11000	-9.56120	94.59000
11.11200	-9.29060	94.68000
11.11400	-8.92980	94.86000
11.11600	-8.74940	94.77000
11.11800	-8.47880	94.95000
11.12000	-8.29840	95.13000
11.12200	-7.93760	95.22000
11.12400	-7.57680	95.40000
11.12600	-7.21600	95.49000
11.12800	-6.94540	95.67000
11.13000	-6.67480	95.76000
11.13200	-6.49440	95.85000
11.13400	-6.22380	96.03000
11.13600	-5.95320	96.03000
11.13800	-5.59240	96.21000
11.14000	-5.32180	96.30000
11.14200	-4.96100	96.39000
11.14400	-4.69040	96.48000
11.14600	-4.51000	96.39000
11.14800	-4.32960	96.66000
11.15000	-4.05900	96.66000
11.15200	-3.87860	96.84000
11.15400	-3.60800	97.02000
11.15600	-3.24720	97.11000
11.15800	-3.06680	97.20000
11.16000	-2.79620	97.20000
11.16200	-2.61580	97.20000
11.16400	-2.43540	97.29000
11.16600	-2.25500	97.38000
11.16800	-1.98440	97.47000
11.17000	-1.80400	97.56000
11.17200	-1.62360	97.74000
11.17400	-1.35300	97.74000
11.17600	-1.08240	97.74000
11.17800	-0.81180	97.83000
11.18000	-0.63140	97.92000
11.18200	-0.45100	98.01000
11.18400	-0.18040	98.10000
11.18600	0.00000	98.19000
11.18800	0.18040	98.28000
11.19000	0.45100	98.19000
11.19200	0.81180	98.37000
11.19400	0.99220	98.19000
11.19600	1.26280	98.19000
11.19800	1.35300	98.28000
11.20000	1.53340	98.37000
11.20200	1.89420	98.55000
11.20400	2.25500	98.64000
11.20600	2.52560	98.55000
11.20800	2.97660	98.55000
11.21000	3.24720	98.46000
11.21200	3.42760	98.55000
11.21400	3.69820	98.46000
11.21600	3.96880	98.46000
11.21800	4.32960	98.55000
11.22000	4.51000	98.46000
11.22200	4.87080	98.64000
11.22400	5.14140	98.55000
11.22600	5.41200	98.37000
11.22800	5.59240	98.28000
11.23000	5.77280	98.19000
11.23200	6.13360	98.28000
11.23400	6.31400	98.28000
11.23600	6.58460	98.19000
11.23800	6.85520	98.19000
11.24000	7.12580	98.01000
11.24200	7.48660	97.92000
11.24400	7.66700	97.83000
11.24600	7.93760	97.74000
11.24800	8.29840	97.65000
11.25000	8.65920	97.47000
11.25200	8.74940	97.47000
11.25400	9.11020	97.38000
11.25600	9.29060	97.29000
11.25800	9.47100	97.20000
11.26000	9.74160	97.02000
11.26200	10.01220	96.93000
11.26400	10.19260	96.75000
11.26600	10.46320	96.75000
11.26800	10.73380	96.66000
11.27000	11.00440	96.57000
11.27200	11.45540	96.48000
11.27400	11.54560	96.39000
11.27600	11.72600	96.21000
11.27800	11.90640	96.03000
11.28000	12.08680	95.94000
11.28200	12.26720	95.76000
11.28400	12.44760	95.76000
11.28600	12.71820	95.67000
11.28800	12.89860	95.58000
11.29000	12.98880	95.49000
11.29200	13.16920	95.31000
11.29400	13.34960	95.13000
11.29600	13.53000	95.04000
11.29800	13.80060	94.95000
11.30000	13.98100	94.86000
11.30200	14.34180	94.77000
11.30400	14.52220	94.68000
11.30600	14.70260	94.59000
11.30800	14.88300	94.50000
11.31000	15.06340	94.32000
11.31200	15.24380	94.23000
11.31400	15.60460	94.23000
11.31600	15.78500	94.05000
11.31800	15.87520	93.87000
11.32000	16.05560	93.87000
11.32200	16.23600	93.69000
11.32400	16.41640	93.69000
11.32600	16.59680	93.60000
11.32800	16.77720	93.60000
11.33000	17.04780	93.60000
11.33200	17.22820	93.51000
11.33400	17.49880	93.33000
11.33600	17.85960	93.24000
11.33800	18.04000	93.06000
11.34000	18.22040	92.97000
11.34200	18.40080	92.97000
11.34400	18.58120	92.97000
11.34600	18.85180	92.79000
11.34800	19.03220	92.70000
11.35000	19.21260	92.61000
11.35200	19.30280	92.61000
11.35400	19.48320	92.52000
11.35600	19.57340	92.43000
11.35800	19.84400	92.43000
11.36000	19.93420	92.34000
11.36200	20.02440	92.25000
11.36400	20.20480	92.25000
11.36600	20.29500	92.07000
11.36800	20.38520	92.07000
11.37000	20.47540	92.07000
11.37200	20.56560	91.98000
11.37400	20.74600	91.89000
11.37600	20.92640	91.80000
11.37800	21.01660	91.71000
11.38000	21.10680	91.62000
11.38200	21.19700	91.53000
11.38400	21.28720	91.44000
11.38600	21.28720	91.44000
11.38800	21.46760	91.35000
11.39000	21.55780	91.26000
11.39200	21.64800	91.08000
11.39400	21.73820	90.99000
11.39600	21.91860	90.99000
11.39800	22.00880	90.90000
11.40000	22.00880	90.81000
11.40200	22.09900	90.81000
11.40400	22.27940	90.63000
11.40600	22.45980	90.63000
11.40800	22.55000	90.36000
11.41000	22.73040	90.27000
11.41200	22.91080	90.09000
11.41400	23.00100	90.00000
11.41600	23.09120	89.91000
11.41800	23.18140	89.82000
11.42000	23.27160	89.64000
11.42200	23.18140	89.46000
11.42400	23.18140	89.46000
11.42600	23.54220	89.28000
11.42800	23.72260	89.19000
11.43000	23.99320	89.10000
11.43200	24.17360	89.01000
11.43400	24.17360	88.92000
11.43600	24.08340	88.83000
11.43800	24.17360	88.74000
11.44000	24.17360	88.56000
11.44200	24.17360	88.47000
11.44400	24.35400	88.47000
11.44600	24.35400	88.47000
11.44800	24.35400	88.47000
11.45000	24.44420	88.29000
11.45200	24.53440	88.20000
11.45400	24.44420	88.11000
11.45600	24.26380	88.11000
11.45800	24.26380	88.11000
11.46000	24.26380	87.93000
11.46200	24.17360	87.93000
11.46400	24.26380	87.93000
11.46600	24.35400	87.84000
11.46800	24.35400	87.93000
11.47000	24.35400	88.02000
11.47200	24.08340	87.93000
11.47400	23.99320	88.02000
11.47600	23.90300	88.02000
11.47800	23.90300	88.02000
11.48000	23.90300	88.02000
11.48200	23.90300	88.02000
11.48400	23.81280	88.11000
11.48600	23.72260	88.11000
11.48800	23.45200	88.11000
11.49000	23.54220	88.11000
11.49200	23.45200	88.20000
11.49400	23.45200	88.20000
11.49600	23.54220	88.29000
11.49800	23.45200	88.29000
11.50000	23.36180	88.29000
11.50200	23.36180	88.47000
11.50400	23.27160	88.47000
11.50600	23.18140	88.56000
11.50800	23.09120	88.65000
11.51000	23.18140	88.74000
11.51200	23.09120	88.83000
11.51400	23.09120	88.83000
11.51600	23.00100	88.83000
11.51800	22.82060	89.01000
11.52000	22.91080	89.10000
11.52200	22.91080	89.19000
11.52400	23.00100	89.28000
11.52600	22.91080	89.37000
11.52800	22.82060	89.46000
11.53000	22.82060	89.55000
11.53200	22.73040	89.73000
11.53400	22.64020	89.82000
11.53600	22.64020	89.91000
11.53800	22.45980	90.00000
11.54000	22.27940	90.09000
11.54200	22.09900	90.09000
11.54400	21.82840	90.18000
11.54600	21.64800	90.36000
11.54800	21.55780	90.45000
11.55000	21.46760	90.63000
11.55200	21.37740	90.72000
11.55400	21.19700	90.81000
11.55600	21.01660	91.08000
11.55800	20.92640	91.17000
11.56000	20.65580	91.26000
11.56200	20.47540	91.35000
11.56400	20.20480	91.44000
11.56600	20.20480	91.53000
11.56800	20.02440	91.62000
11.57000	19.75380	91.80000
11.57200	19.48320	91.89000
11.57400	19.39300	91.89000
11.57600	19.21260	91.89000
11.57800	19.03220	91.89000
11.58000	18.85180	92.07000
11.58200	18.76160	92.07000
11.58400	18.67140	92.25000
11.58600	18.40080	92.34000
11.58800	18.49100	92.52000
11.59000	18.31060	92.52000
11.59200	18.22040	92.61000
11.59400	18.04000	92.61000
11.59600	17.94980	92.61000
11.59800	17.94980	92.70000
11.60000	17.76940	92.88000
11.60200	17.58900	92.88000
11.60400	17.40860	92.97000
11.60600	17.31840	93.06000
11.60800	17.13800	93.06000
11.61000	17.04780	93.15000
11.61200	16.86740	93.15000
11.61400	16.68700	93.24000
11.61600	16.59680	93.42000
11.61800	16.41640	93.42000
11.62000	16.23600	93.42000
11.62200	16.05560	93.51000
11.62400	15.78500	93.60000
11.62600	15.60460	93.87000
11.62800	15.33400	93.87000
11.63000	15.15360	93.87000
11.63200	14.88300	93.87000
11.63400	14.70260	93.96000
11.63600	14.52220	93.96000
11.63800	14.25160	93.96000
11.64000	13.98100	94.14000
11.64200	13.71040	94.23000
11.64400	13.53000	94.41000
11.64600	13.25940	94.41000
11.64800	13.07900	94.41000
11.65000	12.80840	94.50000
11.65200	12.53780	94.68000
11.65400	12.17700	94.86000
11.65600	11.99660	94.95000
11.65800	11.63580	95.04000
11.66000	11.36520	95.04000
11.66200	11.09460	95.13000
11.66400	11.00440	95.22000
11.66600	10.73380	95.40000
11.66800	10.46320	95.40000
11.67000	10.19260	95.49000
11.67200	10.10240	95.49000
11.67400	9.74160	95.58000
11.67600	9.56120	95.76000
11.67800	9.20040	95.94000
11.68000	9.02000	95.85000
11.68200	8.83960	95.94000
11.68400	8.65920	96.21000
11.68600	8.38860	96.21000
11.68800	8.11800	96.30000
11.69000	7.84740	96.39000
11.69200	7.66700	96.48000
11.69400	7.48660	96.66000
11.69600	7.30620	96.66000
11.69800	7.21600	96.66000
11.70000	7.03560	96.75000
11.70200	6.76500	96.84000
11.70400	6.49440	97.02000
11.70600	6.31400	97.02000
11.70800	6.13360	97.11000
11.71000	5.86300	97.20000
11.71200	5.59240	97.20000
11.71400	5.32180	97.38000
11.71600	5.14140	97.38000
11.71800	4.87080	97.38000
11.72000	4.60020	97.47000
11.72200	4.51000	97.56000
11.72400	4.14920	97.56000
11.72600	3.96880	97.65000
11.72800	3.69820	97.65000
11.73000	3.51780	97.74000
11.73200	3.24720	97.74000
11.73400	2.97660	97.74000
11.73600	2.70600	97.65000
11.73800	2.43540	97.74000
11.74000	2.25500	97.83000
11.74200	1.89420	97.74000
11.74400	1.53340	97.83000
11.74600	1.17260	97.83000
11.74800	0.81180	97.92000
11.75000	0.63140	97.92000
11.75200	0.36080	97.92000
11.75400	0.00000	97.92000
11.75600	-0.18040	97.83000
11.75800	-0.45100	97.83000
11.76000	-0.63140	97.65000
11.76200	-1.08240	97.65000
11.76400	-1.35300	97.56000
11.76600	-1.62360	97.56000
11.76800	-1.89420	97.47000
11.77000	-2.16480	97.38000
11.77200	-2.34520	97.47000
11.77400	-2.52560	97.38000
11.77600	-2.70600	97.47000
11.77800	-2.88640	97.29000
11.78000	-3.15700	97.20000
