/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Thu 03 Jun 2021 05:27:41 PM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
1.70400	-2.70600	89.73000
1.70600	-2.70600	89.91000
1.70800	-2.70600	90.00000
1.71000	0.00000	0.00000
1.71200	-2.70600	90.00000
1.71400	-2.70600	90.00000
1.71600	-2.61580	90.09000
1.71800	-2.61580	90.09000
1.72000	-2.61580	90.00000
1.72200	-2.70600	90.00000
1.72400	0.00000	0.00000
1.72600	-2.70600	90.00000
1.72800	-2.52560	90.00000
1.73000	-2.52560	90.00000
1.73200	-2.52560	90.00000
1.73400	-2.43540	89.91000
1.73600	-2.52560	90.09000
1.73800	0.00000	0.00000
1.74000	-2.52560	90.00000
1.74200	-2.43540	90.09000
1.74400	-2.52560	90.09000
1.74600	-2.61580	90.00000
1.74800	-2.61580	90.00000
1.75000	-2.61580	90.00000
1.75400	-2.61580	89.91000
1.75600	-2.61580	90.00000
1.75800	-2.61580	90.00000
1.76000	-2.79620	89.91000
1.76200	-2.88640	89.91000
1.76400	-2.88640	89.82000
1.76600	0.00000	0.00000
1.76800	-2.88640	89.82000
1.77000	-2.88640	89.82000
1.77200	-2.88640	90.00000
1.77400	-2.88640	89.91000
1.77600	-2.88640	89.91000
1.77800	-3.06680	89.82000
1.78000	0.00000	0.00000
1.78200	-3.15700	89.91000
1.78400	-3.15700	89.91000
1.78600	-3.15700	89.91000
1.78800	-2.97660	89.91000
1.79000	-2.88640	89.91000
1.79200	-2.88640	89.82000
1.79400	0.00000	0.00000
1.79600	-2.88640	89.82000
1.79800	-2.88640	89.82000
1.80000	-2.97660	89.82000
1.80200	-2.97660	89.82000
1.80400	-2.88640	89.82000
1.80600	-2.88640	89.73000
1.80800	0.00000	0.00000
1.81000	-2.88640	89.73000
1.81200	-2.88640	89.82000
1.81400	-2.97660	89.82000
1.81600	-3.06680	89.91000
1.81800	-2.97660	90.00000
1.82000	-2.88640	89.91000
1.82200	0.00000	0.00000
1.82400	-2.88640	89.91000
1.82600	-2.97660	89.91000
1.82800	-2.88640	89.82000
1.83000	-2.88640	89.82000
1.83200	-2.97660	89.82000
1.83400	-3.06680	89.91000
1.83600	0.00000	0.00000
1.83800	-3.06680	89.91000
1.84000	-2.97660	89.91000
1.84200	-2.97660	89.82000
1.84400	-2.97660	89.91000
1.84600	-3.06680	89.91000
1.84800	-3.24720	89.91000
1.85000	0.00000	0.00000
1.85200	-3.15700	89.91000
1.85400	-3.15700	89.82000
1.85600	-3.15700	89.82000
1.85800	-3.15700	89.91000
1.86000	-3.15700	89.82000
1.86200	-3.33740	89.82000
1.86400	0.00000	0.00000
1.86600	-3.24720	89.82000
1.86800	-3.33740	89.91000
1.87000	-3.42760	90.09000
1.87200	-3.42760	90.00000
1.87400	-3.33740	90.00000
1.87600	-3.33740	89.91000
1.87800	0.00000	0.00000
1.88000	-3.24720	90.00000
1.88200	-3.24720	90.09000
1.88400	-3.15700	90.00000
1.88600	-3.06680	89.91000
1.88800	-3.06680	90.00000
1.89000	-3.06680	90.00000
1.89200	0.00000	0.00000
1.89400	-3.06680	89.91000
1.89600	-3.06680	89.82000
1.89800	-2.97660	89.91000
1.90000	-3.06680	89.82000
1.90200	-3.06680	89.91000
1.90400	-2.79620	90.00000
1.90600	0.00000	0.00000
1.90800	-2.88640	90.00000
1.91000	-2.79620	90.09000
1.91200	-2.88640	90.09000
1.91400	-2.79620	90.09000
1.91600	-2.70600	90.09000
1.91800	-2.79620	90.00000
1.92000	0.00000	0.00000
1.92200	-2.88640	90.00000
1.92400	-2.88640	90.00000
1.92600	-2.97660	90.00000
1.92800	-2.88640	89.91000
1.93000	-2.88640	89.91000
1.93200	-2.79620	89.91000
1.93400	0.00000	0.00000
1.93600	-2.79620	90.00000
1.93800	-2.88640	90.00000
1.94000	-2.88640	89.91000
1.94200	-2.88640	89.91000
1.94400	-2.88640	89.82000
1.94600	-2.97660	89.82000
1.94800	0.00000	0.00000
1.95000	-2.88640	89.73000
1.95200	-2.97660	89.82000
1.95400	-3.06680	89.91000
1.95600	-2.97660	89.82000
1.95800	-2.97660	89.73000
1.96000	-2.79620	89.82000
1.96200	0.00000	0.00000
1.96400	-2.79620	89.73000
1.96600	-2.70600	89.73000
1.96800	-2.70600	89.82000
1.97000	-2.70600	89.91000
1.97200	-2.70600	89.82000
1.97400	-2.70600	89.82000
1.97600	0.00000	0.00000
1.97800	-2.61580	89.82000
1.98000	-2.61580	89.73000
1.98200	-2.52560	89.73000
1.98400	-2.43540	89.73000
1.98600	-2.43540	89.73000
1.98800	-2.34520	89.64000
1.99000	0.00000	0.00000
1.99200	-2.52560	89.64000
1.99400	-2.52560	89.64000
1.99600	-2.52560	89.82000
1.99800	-2.43540	89.82000
2.00000	-2.43540	89.73000
2.00200	-2.43540	89.82000
2.00400	0.00000	0.00000
2.00600	-2.34520	89.82000
2.00800	-2.43540	89.91000
2.01000	-2.34520	89.82000
2.01200	-2.34520	89.82000
2.01400	-2.34520	89.82000
2.01600	-2.52560	89.82000
2.01800	0.00000	0.00000
2.02000	-2.61580	89.91000
2.02200	-2.70600	89.82000
2.02400	-2.79620	89.91000
2.02600	-2.88640	90.00000
2.02800	-2.88640	90.00000
2.03000	-2.88640	89.82000
2.03200	-2.79620	89.91000
2.03400	-2.70600	89.91000
2.03600	-2.79620	89.91000
2.03800	0.00000	0.00000
2.04000	-2.79620	89.82000
2.04200	-2.79620	89.82000
2.04400	-2.70600	89.73000
2.04600	-2.70600	89.82000
2.04800	-2.79620	89.91000
2.05000	-2.70600	90.00000
2.05200	0.00000	0.00000
2.05400	-2.70600	89.91000
2.05600	-2.70600	89.91000
2.05800	-2.70600	89.91000
2.06000	-2.79620	89.91000
2.06200	-2.88640	89.91000
2.06400	-2.79620	89.91000
2.06600	0.00000	0.00000
2.06800	-2.79620	90.00000
2.07000	-2.70600	90.00000
2.07200	0.00000	0.00000
2.07400	-2.70600	90.00000
2.07600	-2.70600	90.00000
2.07800	-2.61580	90.00000
2.08000	0.00000	0.00000
2.08200	-2.61580	89.91000
2.08400	-2.52560	89.91000
2.08600	-2.61580	90.00000
2.08800	-2.52560	90.09000
2.09000	-2.61580	90.09000
2.09200	-2.61580	90.00000
2.09400	0.00000	0.00000
2.09600	-2.70600	90.00000
2.09800	-2.70600	90.00000
2.10000	-2.70600	90.00000
2.10200	-2.70600	90.00000
2.10400	-2.79620	89.91000
2.10600	-2.79620	90.00000
2.10800	0.00000	0.00000
2.11000	-2.79620	90.00000
2.11200	-2.88640	90.00000
2.11400	-2.79620	89.91000
2.11600	-2.88640	89.91000
2.11800	-2.97660	89.91000
2.12000	-2.88640	89.91000
2.12200	0.00000	0.00000
2.12400	-2.97660	89.82000
2.12600	-2.88640	89.91000
2.12800	-2.88640	89.91000
2.13000	-2.88640	89.91000
2.13200	-2.88640	89.91000
2.13400	-2.79620	89.91000
2.13600	0.00000	0.00000
2.13800	-2.88640	89.82000
2.14000	-2.97660	89.82000
2.14200	-2.88640	89.91000
2.14400	-2.79620	89.91000
2.14600	-2.88640	89.91000
2.14800	-2.79620	89.91000
2.15000	0.00000	0.00000
2.15200	-2.70600	90.00000
2.15400	-2.61580	89.91000
2.15600	-2.52560	89.82000
2.15800	-2.70600	89.73000
2.16000	-2.70600	89.82000
2.16200	-2.79620	89.91000
2.16400	0.00000	0.00000
2.16600	-2.88640	89.82000
2.16800	-2.70600	89.64000
2.17000	-2.70600	89.73000
2.17200	-2.61580	89.82000
2.17400	-2.61580	89.91000
2.17600	-2.52560	90.00000
2.17800	0.00000	0.00000
2.18000	-2.61580	89.91000
2.18200	-2.43540	89.91000
2.18400	-2.43540	89.91000
2.18600	-2.43540	89.91000
2.18800	-2.34520	90.00000
2.19000	-2.43540	90.09000
2.19200	0.00000	0.00000
2.19400	-2.43540	90.09000
2.19600	-2.43540	90.00000
2.19800	-2.43540	90.09000
2.20000	-2.43540	90.00000
2.20200	-2.34520	89.91000
2.20400	-2.34520	89.91000
2.20600	0.00000	0.00000
2.20800	-2.43540	90.00000
2.21000	-2.43540	90.00000
2.21200	-2.34520	90.00000
2.21400	-2.43540	90.00000
2.21600	-2.34520	90.00000
2.21800	-2.34520	90.00000
2.22000	0.00000	0.00000
2.22200	-2.34520	90.09000
2.22400	-2.34520	90.09000
2.22600	-2.43540	90.09000
2.22800	-2.43540	90.00000
2.23000	-2.52560	90.09000
2.23200	-2.52560	90.09000
2.23400	0.00000	0.00000
2.23600	-2.70600	90.09000
2.23800	-2.70600	90.00000
2.24000	-2.52560	89.91000
2.24200	-2.52560	90.00000
2.24400	-2.43540	90.00000
2.24600	-2.34520	89.82000
2.24800	0.00000	0.00000
2.25000	-2.52560	89.73000
2.25200	-2.52560	89.82000
2.25400	-2.52560	89.82000
2.25600	-2.43540	89.82000
2.25800	-2.52560	89.82000
2.26000	-2.61580	89.73000
2.26200	0.00000	0.00000
2.26400	-2.70600	89.73000
2.26600	-2.52560	89.82000
2.26800	-2.52560	89.82000
2.27000	-2.70600	89.82000
2.27200	-2.61580	89.82000
2.27400	-2.70600	89.73000
2.27600	0.00000	0.00000
2.27800	-2.70600	89.82000
2.28000	-2.88640	89.82000
2.28200	-2.79620	89.82000
2.28400	-2.79620	89.91000
2.28600	-2.88640	89.73000
2.28800	-2.88640	89.73000
2.29000	0.00000	0.00000
2.29200	-2.97660	89.73000
2.29400	-2.97660	89.73000
2.29600	-2.88640	89.64000
2.29800	-2.88640	89.73000
2.30000	-2.79620	89.73000
2.30200	-2.97660	0.00000
2.30400	0.00000	0.00000
2.30600	-2.97660	89.64000
2.30800	-2.88640	89.73000
2.31000	-2.97660	89.64000
2.31200	-2.88640	89.73000
2.31400	-2.88640	89.82000
2.31600	-2.88640	89.82000
2.31800	0.00000	0.00000
2.32000	-2.79620	89.82000
2.32200	-2.88640	89.73000
2.32400	-2.79620	89.73000
2.32600	-2.79620	89.82000
2.32800	-2.88640	89.82000
2.33000	-2.88640	89.82000
2.33200	0.00000	0.00000
2.33400	-2.88640	89.91000
2.33600	-2.79620	90.00000
2.33800	-2.70600	90.00000
2.34000	-2.70600	89.91000
2.34200	-2.70600	89.91000
2.34400	-2.79620	89.91000
2.34600	0.00000	0.00000
2.34800	-2.70600	90.00000
2.35000	-2.70600	90.09000
2.35200	-2.79620	90.18000
2.35400	-2.79620	90.09000
2.35600	-2.70600	90.09000
2.35800	-2.70600	89.91000
2.36000	0.00000	0.00000
2.36200	-2.70600	90.00000
2.36400	-2.70600	90.00000
2.36600	-2.70600	90.09000
2.36800	-2.88640	90.09000
2.37000	-2.88640	90.09000
2.37200	-2.79620	90.09000
2.37400	0.00000	0.00000
2.37600	-2.88640	90.00000
2.37800	-2.88640	90.00000
2.38000	-2.88640	90.09000
2.38200	-2.79620	90.09000
2.38400	-2.79620	90.09000
2.38600	-2.97660	90.00000
2.38800	0.00000	0.00000
2.39000	-3.15700	90.09000
2.39200	-2.97660	90.00000
2.39400	-2.79620	90.00000
2.39600	-2.97660	90.00000
2.39800	-2.97660	90.00000
2.40000	-3.24720	89.91000
2.40200	0.00000	0.00000
2.40400	-3.15700	90.00000
2.40600	-3.15700	90.00000
2.40800	-3.15700	89.91000
2.41000	-3.15700	89.91000
2.41200	-3.15700	90.00000
2.41400	-2.97660	89.91000
2.41600	0.00000	0.00000
2.41800	-2.88640	89.91000
2.42000	-2.88640	89.82000
2.42200	-2.88640	89.82000
2.42400	-2.79620	89.73000
2.42600	-2.88640	89.64000
2.42800	-2.79620	89.82000
2.43000	0.00000	0.00000
2.43200	-2.79620	89.82000
2.43400	-2.70600	89.82000
2.43600	-2.70600	89.82000
2.43800	-2.70600	89.82000
2.44000	-2.88640	89.82000
2.44200	-2.70600	89.82000
2.44400	0.00000	0.00000
2.44600	-2.70600	89.91000
2.44800	-2.70600	89.91000
2.45000	-2.70600	89.82000
2.45200	-2.61580	89.82000
2.45400	-2.52560	89.91000
2.45600	-2.61580	89.91000
2.45800	0.00000	0.00000
2.46000	-2.61580	89.91000
2.46200	-2.52560	89.91000
2.46400	-2.61580	89.91000
2.46600	-2.61580	89.91000
2.46800	-2.70600	89.91000
2.47000	-2.52560	89.82000
2.47200	0.00000	0.00000
2.47400	-2.43540	89.82000
2.47600	-2.43540	89.91000
2.47800	-2.43540	89.91000
2.48000	-2.43540	90.00000
2.48200	-2.52560	90.00000
2.48400	-2.70600	90.00000
2.48600	0.00000	0.00000
2.48800	-2.70600	90.00000
2.49000	-2.88640	89.91000
2.49200	-2.79620	90.00000
2.49400	-2.79620	90.09000
2.49600	-2.70600	90.00000
2.49800	-2.61580	90.00000
2.50000	0.00000	0.00000
2.50200	-2.70600	90.00000
2.50400	-2.70600	90.09000
2.50600	-2.61580	90.09000
2.50800	-2.79620	90.00000
2.51000	-2.79620	89.91000
2.51200	-2.70600	89.82000
2.51400	0.00000	0.00000
2.51600	-2.61580	89.82000
2.51800	-2.61580	89.91000
2.52000	-2.61580	90.00000
2.52200	-2.61580	90.09000
2.52400	-2.61580	90.09000
2.52600	-2.61580	90.09000
2.52800	0.00000	0.00000
2.53000	-2.70600	90.00000
2.53200	-2.70600	90.00000
2.53400	-2.70600	90.09000
2.53600	-2.70600	90.18000
2.53800	-2.70600	90.18000
2.54000	-2.70600	90.00000
2.54200	0.00000	0.00000
2.54400	-2.79620	90.09000
2.54600	-2.88640	90.00000
2.54800	-2.79620	89.91000
2.55000	-2.79620	89.91000
2.55200	-2.79620	89.91000
2.55400	-2.79620	89.91000
2.55600	0.00000	0.00000
2.55800	-2.88640	89.91000
2.56000	-2.88640	90.00000
2.56200	-2.97660	89.91000
2.56400	-2.97660	89.82000
2.56600	-2.79620	89.73000
2.56800	-2.97660	89.73000
2.57000	0.00000	0.00000
2.57200	0.00000	0.00000
2.57400	0.00000	0.00000
2.57600	-3.06680	89.64000
2.57800	-3.15700	89.73000
2.58000	-3.06680	89.82000
2.58200	-3.06680	89.82000
2.58400	0.00000	0.00000
2.58600	-3.15700	89.73000
2.58800	-3.15700	89.73000
2.59000	-3.06680	89.73000
2.59200	-3.06680	89.73000
2.59400	-3.15700	89.82000
2.59600	-3.15700	89.82000
2.59800	0.00000	0.00000
2.60000	-3.24720	89.82000
2.60200	-3.33740	89.82000
2.60400	-3.33740	89.82000
2.60600	-3.33740	89.82000
2.60800	-3.33740	89.82000
2.61000	-3.42760	89.82000
2.61200	0.00000	0.00000
2.61400	-3.42760	89.82000
2.61600	-3.51780	89.82000
2.61800	-3.51780	89.91000
2.62000	-3.51780	89.82000
2.62200	-3.51780	89.82000
2.62400	0.00000	0.00000
2.62600	0.00000	0.00000
2.62800	-3.42760	89.82000
2.63000	-3.51780	89.82000
2.63200	-3.51780	89.73000
2.63400	-3.51780	89.64000
2.63600	-3.51780	89.64000
2.63800	-3.42760	89.64000
2.64000	0.00000	0.00000
2.64200	-3.42760	89.73000
2.64400	-3.42760	89.82000
2.64600	-3.42760	89.91000
2.64800	-3.51780	89.82000
2.65000	-3.42760	89.82000
2.65200	-3.51780	89.73000
2.65400	-3.42760	89.73000
2.65600	-3.42760	89.73000
2.65800	-3.42760	89.73000
2.66000	-3.33740	89.73000
2.66200	-3.24720	89.73000
2.66400	-3.33740	89.73000
2.66600	0.00000	0.00000
2.66800	-3.33740	89.82000
2.67000	-3.33740	89.91000
2.67200	-3.42760	89.91000
2.67400	-3.33740	89.91000
2.67600	-3.33740	89.82000
2.67800	-3.24720	89.82000
2.68000	0.00000	0.00000
2.68200	-3.33740	89.91000
2.68400	-3.24720	90.00000
2.68600	-3.33740	89.91000
2.68800	-3.33740	89.82000
2.69000	-3.24720	89.91000
2.69200	-3.33740	89.82000
2.69400	0.00000	0.00000
2.69600	-3.24720	89.82000
2.69800	-3.24720	89.82000
2.70000	-3.33740	89.82000
2.70200	-3.33740	89.73000
2.70400	-3.24720	89.91000
2.70600	-3.24720	89.91000
2.70800	0.00000	0.00000
2.71000	-3.24720	89.91000
2.71200	-3.15700	89.91000
2.71400	-3.24720	89.91000
2.71600	-3.24720	89.82000
2.71800	-3.24720	90.00000
2.72000	-3.15700	90.09000
2.72200	0.00000	0.00000
2.72400	-3.06680	90.09000
2.72600	-2.97660	90.00000
2.72800	-2.97660	90.09000
2.73000	-2.88640	90.09000
2.73200	-2.88640	90.09000
2.73400	-2.88640	90.09000
2.73600	0.00000	0.00000
2.73800	-2.88640	90.00000
2.74000	-2.97660	89.91000
2.74200	-2.97660	89.91000
2.74400	-2.88640	89.91000
2.74600	-2.88640	90.00000
2.74800	-2.79620	89.91000
2.75000	0.00000	0.00000
2.75200	-2.70600	89.82000
2.75400	-2.70600	89.82000
2.75600	-2.70600	89.82000
2.75800	-2.70600	89.82000
2.76000	-2.70600	89.82000
2.76200	-2.70600	89.91000
2.76400	0.00000	0.00000
2.76600	-2.79620	90.00000
2.76800	-2.88640	90.00000
2.77000	-2.79620	89.91000
2.77200	-2.79620	89.82000
2.77400	-2.79620	89.91000
2.77600	-2.61580	89.91000
2.77800	0.00000	0.00000
2.78000	-2.61580	89.91000
2.78200	-2.70600	89.91000
2.78400	-2.70600	90.00000
2.78600	-2.70600	89.91000
2.78800	-2.70600	89.82000
2.79000	-2.61580	89.73000
2.79200	0.00000	0.00000
2.79400	-2.70600	89.82000
2.79600	-2.70600	89.82000
2.79800	-2.70600	89.91000
2.80000	-2.70600	89.91000
2.80200	-2.52560	89.91000
2.80400	-2.52560	89.82000
2.80600	0.00000	0.00000
2.80800	-2.61580	89.73000
2.81000	-2.61580	89.73000
2.81200	-2.61580	89.73000
2.81400	-2.61580	89.82000
2.81600	-2.70600	89.82000
2.81800	-2.70600	89.82000
2.82000	0.00000	0.00000
2.82200	-2.70600	89.82000
2.82400	0.00000	0.00000
2.82600	-2.70600	89.82000
2.82800	-2.61580	89.73000
2.83000	-2.70600	89.73000
2.83200	-2.61580	89.64000
2.83400	0.00000	0.00000
2.83600	-2.52560	89.73000
2.83800	-2.61580	89.73000
2.84000	-2.61580	89.82000
2.84200	-2.61580	89.91000
2.84400	-2.70600	90.09000
2.84600	-2.70600	89.91000
2.84800	0.00000	0.00000
2.85000	-2.70600	89.73000
2.85200	-2.70600	89.82000
2.85400	-2.70600	89.82000
2.85600	-2.79620	89.91000
2.85800	-2.79620	90.00000
2.86000	-2.97660	90.09000
2.86200	0.00000	0.00000
2.86400	-2.88640	90.09000
2.86600	-2.97660	90.09000
2.86800	-2.97660	90.00000
2.87000	-2.97660	90.00000
2.87200	-3.15700	89.91000
2.87400	-2.97660	90.00000
2.87600	0.00000	0.00000
2.87800	-2.97660	90.09000
2.88000	-3.06680	90.00000
2.88200	-3.06680	90.00000
2.88400	-3.06680	90.00000
2.88600	-3.24720	89.82000
2.88800	-3.24720	89.91000
2.89000	0.00000	0.00000
2.89200	-3.15700	89.91000
2.89400	-3.06680	89.91000
2.89600	-3.06680	89.91000
2.89800	-3.15700	89.91000
2.90000	-3.15700	89.91000
2.90200	-3.06680	89.91000
2.90400	0.00000	0.00000
2.90600	-3.06680	89.91000
2.90800	-3.06680	90.00000
2.91000	-2.97660	90.00000
2.91200	-3.06680	90.00000
2.91400	-3.06680	90.09000
2.91600	-2.88640	89.91000
2.91800	0.00000	0.00000
2.92000	-2.79620	89.91000
2.92200	-2.79620	90.00000
2.92400	-2.79620	89.91000
2.92600	-2.79620	90.00000
2.92800	-2.79620	90.09000
2.93000	-2.61580	89.91000
2.93200	0.00000	0.00000
2.93400	-2.61580	89.73000
2.93600	-2.79620	89.82000
2.93800	-2.79620	89.91000
2.94000	-2.79620	89.82000
2.94200	-2.70600	89.73000
2.94400	-2.79620	89.82000
2.94600	0.00000	0.00000
2.94800	-2.88640	89.82000
2.95000	-2.88640	89.82000
2.95200	-2.79620	89.73000
2.95400	-2.79620	89.64000
2.95600	-2.79620	89.64000
2.95800	-2.70600	89.73000
2.96000	0.00000	0.00000
2.96200	-2.70600	89.73000
2.96400	-2.79620	89.73000
2.96600	-2.70600	89.73000
2.96800	-2.70600	89.73000
2.97000	-2.70600	89.82000
2.97200	-2.88640	89.82000
2.97400	0.00000	0.00000
2.97600	-2.88640	89.73000
2.97800	-2.88640	89.73000
2.98000	-2.88640	89.73000
2.98200	-2.97660	89.73000
2.98400	-2.97660	89.73000
2.98600	-2.97660	89.73000
2.98800	0.00000	0.00000
2.99000	-2.88640	89.73000
2.99200	-2.79620	89.73000
2.99400	-2.88640	89.82000
2.99600	-2.88640	89.91000
2.99800	-2.97660	89.91000
3.00000	-3.06680	89.91000
3.00200	0.00000	0.00000
3.00400	-3.15700	89.82000
3.00600	-3.15700	89.82000
3.00800	-3.06680	89.82000
3.01000	-2.97660	89.82000
3.01200	-3.15700	89.82000
3.01400	-3.24720	89.73000
3.01600	0.00000	0.00000
3.01800	-3.15700	89.91000
3.02000	-3.15700	89.91000
3.02200	0.00000	0.00000
3.02400	-2.97660	89.91000
3.02600	-2.97660	89.82000
3.02800	-3.06680	90.00000
3.03000	0.00000	0.00000
3.03200	-3.06680	90.00000
3.03400	-2.97660	90.00000
3.03600	-2.97660	90.00000
3.03800	-3.06680	90.00000
3.04000	-3.15700	89.91000
3.04200	-2.97660	89.91000
3.04400	0.00000	0.00000
3.04600	-2.97660	89.82000
3.04800	-2.97660	89.91000
3.05000	-3.06680	89.91000
3.05200	-3.06680	90.00000
3.05400	-3.15700	90.09000
3.05600	-3.15700	90.00000
3.05800	0.00000	0.00000
3.06000	-3.33740	90.00000
3.06200	-3.33740	90.00000
3.06400	-3.24720	90.00000
3.06600	-3.24720	89.82000
3.06800	-3.15700	89.82000
3.07000	-3.15700	89.82000
3.07200	-3.15700	89.82000
3.07400	0.00000	0.00000
3.07600	-3.06680	89.91000
3.07800	-3.06680	89.91000
3.08000	-3.06680	89.82000
3.08200	-3.06680	89.82000
3.08400	-3.06680	89.91000
3.08600	0.00000	0.00000
3.08800	-3.06680	89.91000
3.09000	-2.97660	89.91000
3.09200	-3.06680	89.82000
3.09400	-3.06680	89.73000
3.09600	-3.06680	89.82000
3.09800	-2.97660	89.82000
3.10000	0.00000	0.00000
3.10200	-2.97660	89.82000
3.10400	-2.88640	89.73000
3.10600	-2.79620	89.73000
3.10800	-2.79620	89.73000
3.11000	-2.88640	89.73000
3.11200	-2.97660	89.64000
3.11400	0.00000	0.00000
3.11600	-2.88640	89.73000
3.11800	-2.79620	89.82000
3.12000	-2.79620	89.82000
3.12200	-2.97660	89.82000
3.12400	-2.97660	89.82000
3.12600	-2.88640	89.73000
3.12800	0.00000	0.00000
3.13000	-2.88640	89.73000
3.13200	-2.79620	89.64000
3.13400	-2.70600	89.64000
3.13600	-2.70600	89.73000
3.13800	-2.70600	89.82000
3.14000	-2.70600	89.82000
3.14200	0.00000	0.00000
3.14400	-2.61580	89.73000
3.14600	-2.61580	89.73000
3.14800	-2.52560	89.73000
3.15000	-2.52560	89.73000
3.15200	-2.52560	89.73000
3.15400	-2.79620	89.82000
3.15600	0.00000	0.00000
3.15800	-2.79620	89.82000
3.16000	-2.79620	89.82000
3.16200	-2.61580	89.91000
3.16400	-2.61580	89.73000
3.16600	-2.70600	89.73000
3.16800	-2.70600	90.00000
3.17000	0.00000	0.00000
3.17200	-2.70600	89.91000
3.17400	-2.70600	89.82000
3.17600	-2.79620	89.91000
3.17800	-2.79620	89.91000
3.18000	-2.88640	89.82000
3.18200	-3.06680	89.82000
3.18400	0.00000	0.00000
3.18600	-2.97660	89.82000
3.18800	-3.15700	89.82000
3.19000	-3.15700	89.82000
3.19200	-3.15700	89.82000
3.19400	-3.24720	89.82000
3.19600	-3.24720	89.82000
3.19800	-3.33740	89.82000
3.20000	0.00000	0.00000
3.20200	-3.42760	89.91000
3.20400	-3.33740	89.91000
3.20600	-3.42760	89.91000
3.20800	-3.51780	89.91000
3.21000	-3.33740	89.91000
3.21200	0.00000	0.00000
3.21400	-3.42760	89.91000
3.21600	-3.42760	89.91000
3.21800	-3.51780	89.91000
3.22000	-3.51780	90.00000
3.22200	-3.51780	90.00000
3.22400	-3.51780	90.09000
3.22600	0.00000	0.00000
3.22800	-3.42760	90.00000
3.23000	-3.33740	90.09000
3.23200	-3.42760	90.09000
3.23400	-3.42760	90.00000
3.23600	-3.42760	90.09000
3.23800	-3.15700	90.00000
3.24000	0.00000	0.00000
3.24200	-3.15700	89.91000
3.24400	-3.24720	89.91000
3.24600	-3.15700	90.00000
3.24800	-3.15700	90.00000
3.25000	-3.24720	90.00000
3.25200	-3.06680	90.09000
3.25400	0.00000	0.00000
3.25600	-3.06680	90.00000
3.25800	-3.06680	90.00000
3.26000	-3.15700	90.00000
3.26200	-3.15700	89.82000
3.26400	-3.15700	89.91000
3.26600	-3.24720	90.00000
3.26800	0.00000	0.00000
3.27000	-3.33740	90.00000
3.27200	-3.24720	89.91000
3.27400	-3.24720	89.91000
3.27600	-3.24720	90.00000
3.27800	-3.15700	90.00000
3.28000	-3.15700	90.00000
3.28200	0.00000	0.00000
3.28400	-3.15700	89.91000
3.28600	-3.15700	89.91000
3.28800	-3.15700	89.91000
3.29000	-3.06680	89.82000
3.29200	-3.06680	89.82000
3.29400	-3.06680	89.73000
3.29600	0.00000	0.00000
3.29800	-3.24720	89.82000
3.30000	-3.24720	89.91000
3.30200	-3.33740	89.91000
3.30400	-3.42760	89.82000
3.30600	-3.51780	89.82000
3.30800	-3.42760	89.82000
3.31000	0.00000	0.00000
3.31200	-3.42760	89.82000
3.31400	-3.51780	89.73000
3.31600	-3.42760	89.64000
3.31800	-3.51780	89.64000
3.32000	-3.42760	89.64000
3.32200	-3.33740	89.64000
3.32400	-3.33740	89.64000
3.32600	0.00000	0.00000
3.32800	-3.42760	89.73000
3.33000	-3.42760	89.73000
3.33200	-3.42760	89.73000
3.33400	-3.51780	89.73000
3.33600	-3.51780	89.73000
3.33800	0.00000	0.00000
3.34000	-3.51780	89.64000
3.34200	-3.51780	89.64000
3.34400	-3.60800	89.73000
3.34600	-3.60800	89.73000
3.34800	-3.51780	89.73000
3.35000	-3.60800	89.64000
3.35200	0.00000	0.00000
3.35400	-3.69820	89.73000
3.35600	-3.60800	89.82000
3.35800	-3.51780	89.82000
3.36000	-3.51780	89.82000
3.36200	-3.60800	89.82000
3.36400	-3.60800	89.73000
3.36600	0.00000	0.00000
3.36800	-3.51780	89.82000
3.37000	-3.51780	89.82000
3.37200	-3.51780	89.91000
3.37400	-3.51780	89.91000
3.37600	-3.51780	90.09000
3.37800	-3.51780	90.09000
3.38000	0.00000	0.00000
3.38200	-3.51780	90.00000
3.38400	-3.51780	90.00000
3.38600	-3.42760	90.00000
3.38800	-3.33740	90.00000
3.39000	-3.42760	90.00000
3.39200	0.00000	0.00000
3.39400	0.00000	0.00000
3.39600	-3.69820	90.00000
3.39800	-3.60800	90.09000
3.40000	-3.69820	90.09000
3.40200	-3.69820	90.00000
3.40400	-3.60800	90.09000
3.40600	-3.51780	90.09000
3.40800	0.00000	0.00000
3.41000	-3.51780	90.18000
3.41200	-3.33740	90.09000
3.41400	-3.33740	89.91000
3.41600	-3.33740	90.00000
3.41800	-3.24720	89.91000
3.42000	-3.24720	89.91000
3.42200	0.00000	0.00000
3.42400	-3.24720	89.91000
3.42600	-3.33740	89.91000
3.42800	-3.42760	90.00000
3.43000	-3.33740	89.91000
3.43200	-3.33740	90.00000
3.43400	-3.42760	89.91000
