/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 02:22:48 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.81400	-0.00023	-0.00007	0.00202	-0.00020	9.29060	-89.64000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.81600	-0.00023	-0.00007	0.00202	-0.00020	9.11020	-89.64000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.81800	-0.00023	-0.00007	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.82000	-0.00023	-0.00007	0.00202	-0.00020	9.11020	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.82200	-0.00023	-0.00007	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.82400	-0.00023	-0.00007	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.82600	-0.00005	0.00018	0.00202	-0.00020	9.11020	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.82800	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.83000	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.28000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.83200	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.83400	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.28000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.83600	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.28000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.83800	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.37000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.84000	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.84200	-0.00005	0.00018	0.00202	-0.00020	9.02000	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.84400	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.84600	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.84800	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.85000	-0.00005	0.00018	0.00202	-0.00020	9.11020	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.85200	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.85400	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.85600	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.85800	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.86000	-0.00005	0.00018	0.00202	-0.00020	9.38080	-89.37000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.86200	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.86400	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.86600	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.37000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.86800	-0.00005	0.00018	0.00202	-0.00020	9.20040	-89.37000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.87000	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.87200	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.87400	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.37000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.87600	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.87800	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.88000	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.88200	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.88400	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.88600	-0.00005	0.00018	0.00202	-0.00020	9.38080	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.88800	-0.00005	0.00018	0.00202	-0.00020	9.38080	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.89000	-0.00005	0.00018	0.00202	-0.00020	9.38080	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.89200	-0.00005	0.00018	0.00202	-0.00020	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.89400	-0.00005	0.00018	0.00202	-0.00020	9.29060	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.89600	0.00000	0.00020	0.00202	-0.00049	9.29060	-89.55000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.89800	0.00000	0.00020	0.00202	-0.00049	9.38080	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.90000	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.90200	0.00000	0.00020	0.00202	-0.00049	9.29060	-89.46000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.90400	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.90600	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.97580	-1.30649	-0.63766	-0.40350	0.84618	-0.51496
0.90800	0.00000	0.00020	0.00202	-0.00049	9.29060	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.91000	0.00000	0.00020	0.00202	-0.00049	9.11020	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.91200	0.00000	0.00020	0.00202	-0.00049	9.20040	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.91400	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.91600	0.00000	0.00020	0.00202	-0.00049	9.20040	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.91800	0.00000	0.00020	0.00202	-0.00049	9.20040	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.92000	0.00000	0.00020	0.00202	-0.00049	9.11020	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.92200	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.92400	0.00000	0.00020	0.00202	-0.00049	9.02000	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.92600	0.00000	0.00020	0.00202	-0.00049	9.02000	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.92800	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.93000	0.00000	0.00020	0.00202	-0.00049	8.92980	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.93200	0.00000	0.00020	0.00202	-0.00049	8.74940	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.93400	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.93600	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.93800	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.94000	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.94200	0.00000	0.00020	0.00202	-0.00049	8.74940	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.94400	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.94600	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.94800	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.95000	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.95200	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.95400	0.00000	0.00020	0.00202	-0.00049	8.92980	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.95600	0.00000	0.00020	0.00202	-0.00049	8.83960	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.95800	0.00000	0.00020	0.00202	-0.00049	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.96000	0.00005	0.00018	0.00208	-0.00025	8.83960	-89.73000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.96200	0.00005	0.00018	0.00208	-0.00025	8.92980	-89.73000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.96400	0.00005	0.00018	0.00208	-0.00025	8.92980	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.96600	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.96800	0.00005	0.00018	0.00208	-0.00025	8.92980	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.97000	0.00005	0.00018	0.00208	-0.00025	9.02000	-89.64000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.97200	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.97400	0.00005	0.00018	0.00208	-0.00025	9.11020	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.97600	0.00005	0.00018	0.00208	-0.00025	8.92980	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.97800	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.98000	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.98200	0.00005	0.00018	0.00208	-0.00025	9.02000	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.98400	0.00005	0.00018	0.00208	-0.00025	9.20040	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.98600	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.98800	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.99000	0.00005	0.00018	0.00208	-0.00025	9.20040	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.99200	0.00005	0.00018	0.00208	-0.00025	9.38080	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.99400	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.37000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.99600	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
0.99800	0.00005	0.00018	0.00208	-0.00025	9.38080	-89.37000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.00000	0.00005	0.00018	0.00208	-0.00025	9.29060	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.00200	0.00005	0.00018	0.00208	-0.00025	9.38080	-89.55000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.00400	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.00600	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.00800	0.00005	0.00018	0.00208	-0.00025	9.38080	-89.46000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.01000	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.37000	-1.41296	-1.47748	-0.94550	-0.54224	0.57522	-0.49112
1.01200	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.01400	0.00005	0.00018	0.00208	-0.00025	9.65140	-89.55000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.01600	0.00005	0.00018	0.00208	-0.00025	9.56120	-89.55000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.01800	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.02000	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.55000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.02200	0.00005	0.00018	0.00208	-0.00025	9.47100	-89.55000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.02400	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.02600	0.00005	0.00018	0.00208	-0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.02800	0.00005	0.00018	0.00208	-0.00025	9.74160	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.03000	-0.00004	0.00017	0.00213	0.00025	9.65140	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.03200	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.03400	-0.00004	0.00017	0.00213	0.00025	9.65140	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.03600	-0.00004	0.00017	0.00213	0.00025	9.56120	-89.19000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.03800	-0.00004	0.00017	0.00213	0.00025	9.65140	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.04000	-0.00004	0.00017	0.00213	0.00025	9.74160	-89.28000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.04200	-0.00004	0.00017	0.00213	0.00025	9.74160	-89.28000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.04400	-0.00004	0.00017	0.00213	0.00025	9.74160	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.04600	-0.00004	0.00017	0.00213	0.00025	9.74160	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.04800	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.05000	-0.00004	0.00017	0.00213	0.00025	9.65140	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.05200	-0.00004	0.00017	0.00213	0.00025	9.65140	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.05400	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.05600	-0.00004	0.00017	0.00213	0.00025	9.56120	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.05800	-0.00004	0.00017	0.00213	0.00025	9.47100	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.06000	-0.00004	0.00017	0.00213	0.00025	9.47100	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.06200	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.06400	-0.00004	0.00017	0.00213	0.00025	9.56120	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.06600	-0.00004	0.00017	0.00213	0.00025	9.47100	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.06800	-0.00004	0.00017	0.00213	0.00025	9.47100	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.07000	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.07200	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.07400	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.07600	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.07800	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.08000	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.08200	-0.00004	0.00017	0.00213	0.00025	9.38080	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.08400	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.08600	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.08800	-0.00004	0.00017	0.00213	0.00025	9.38080	-89.46000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.09000	-0.00004	0.00017	0.00213	0.00025	9.29060	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.09200	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.09400	-0.00004	0.00017	0.00213	0.00025	9.20040	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.09600	-0.00004	0.00017	0.00213	0.00025	9.20040	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.09800	-0.00004	0.00017	0.00213	0.00025	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.10000	-0.00004	0.00017	0.00213	0.00025	9.38080	-89.28000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.10200	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.28000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.10400	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.19000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.10600	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.10800	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.19000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.11000	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.37000	-1.62722	-1.65773	-0.83692	-0.61059	0.64430	-0.49408
1.11200	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.11400	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.11600	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.11800	0.00009	0.00015	0.00204	-0.00042	9.47100	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.12000	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.12200	0.00009	0.00015	0.00204	-0.00042	9.56120	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.12400	0.00009	0.00015	0.00204	-0.00042	9.47100	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.12600	0.00009	0.00015	0.00204	-0.00042	9.47100	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.12800	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.13000	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.13200	0.00009	0.00015	0.00204	-0.00042	9.20040	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.13400	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.13600	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.13800	0.00009	0.00015	0.00204	-0.00042	9.56120	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.14000	0.00009	0.00015	0.00204	-0.00042	9.56120	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.14200	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.14400	0.00009	0.00015	0.00204	-0.00042	9.56120	-89.46000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.14600	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.14800	0.00009	0.00015	0.00204	-0.00042	9.20040	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.15000	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.15200	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.15400	0.00009	0.00015	0.00204	-0.00042	9.38080	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.15600	0.00009	0.00015	0.00204	-0.00042	9.20040	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.15800	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.16000	0.00009	0.00015	0.00204	-0.00042	9.11020	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.16200	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.16400	0.00009	0.00015	0.00204	-0.00042	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.16600	0.00009	0.00015	0.00204	-0.00042	9.29060	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.16800	0.00009	0.00015	0.00204	-0.00042	9.20040	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.17000	-0.00005	-0.00005	0.00204	-0.00041	9.11020	-89.46000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.17200	-0.00005	-0.00005	0.00204	-0.00041	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.17400	-0.00005	-0.00005	0.00204	-0.00041	9.20040	-89.19000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.17600	-0.00005	-0.00005	0.00204	-0.00041	9.29060	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.17800	-0.00005	-0.00005	0.00204	-0.00041	9.29060	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.18000	-0.00005	-0.00005	0.00204	-0.00041	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.18200	-0.00005	-0.00005	0.00204	-0.00041	9.20040	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.18400	-0.00005	-0.00005	0.00204	-0.00041	9.29060	-89.28000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.18600	-0.00005	-0.00005	0.00204	-0.00041	0.00000	0.00000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.18800	-0.00005	-0.00005	0.00204	-0.00041	9.20040	-89.37000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
1.19000	-0.00005	-0.00005	0.00204	-0.00041	9.29060	-89.46000	-2.03947	-1.37172	-1.01767	-0.50762	0.80652	-0.46274
