/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 01:42:18 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
0.96800	0.00053	-0.00087	-0.00020	0.00031	-0.45100	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.97000	0.00053	-0.00087	-0.00020	0.00031	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.97200	0.00053	-0.00087	-0.00020	0.00031	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.97400	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.97600	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.97800	0.00034	-0.00069	-0.00023	0.00002	-0.54120	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.98000	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.98200	0.00034	-0.00069	-0.00023	0.00002	-0.63140	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.98400	0.00034	-0.00069	-0.00023	0.00002	-0.63140	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.98600	0.00034	-0.00069	-0.00023	0.00002	0.00000	0.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.98800	0.00034	-0.00069	-0.00023	0.00002	0.00000	0.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.99000	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.99200	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.99400	0.00034	-0.00069	-0.00023	0.00002	-0.54120	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.99600	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
0.99800	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-90.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.00000	0.00034	-0.00069	-0.00023	0.00002	0.00000	0.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.00200	0.00034	-0.00069	-0.00023	0.00002	0.00000	0.00000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.00400	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.82000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.00600	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.82000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.00800	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.01000	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.01200	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.01400	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.02993	0.28035	0.04277	0.08358	-0.01161	-0.02111
1.01600	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.01800	0.00034	-0.00069	-0.00023	0.00002	-0.27060	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.02000	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.02200	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.02400	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.02600	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.02800	0.00034	-0.00069	-0.00023	0.00002	-0.36080	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.03000	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.03200	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.03400	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.03600	0.00034	-0.00069	-0.00023	0.00002	-0.45100	-89.82000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.03800	0.00034	-0.00069	-0.00023	0.00002	0.00000	0.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.04000	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.82000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.04200	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.04400	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.04600	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.04800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.05000	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.05200	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.05400	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.05600	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.05800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.06000	0.00029	-0.00075	-0.00028	0.00033	0.00000	0.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.06200	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.06400	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.06600	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.06800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.07000	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.07200	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.07400	0.00029	-0.00075	-0.00028	0.00033	0.00000	0.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.07600	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.07800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.08000	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.08200	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.08400	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.82000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.08600	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.82000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.08800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.09000	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.09200	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.09400	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.09600	0.00029	-0.00075	-0.00028	0.00033	0.00000	0.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.09800	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.10000	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.10200	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-89.91000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.10400	0.00029	-0.00075	-0.00028	0.00033	-0.54120	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.10600	0.00029	-0.00075	-0.00028	0.00033	-0.45100	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.10800	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-90.00000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.11000	0.00029	-0.00075	-0.00028	0.00033	-0.36080	-90.09000	0.08023	0.23580	-0.01141	0.05965	-0.04095	-0.02208
1.11200	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.11400	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.11600	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-89.82000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.11800	0.00035	-0.00059	-0.00032	0.00025	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.12000	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.12200	0.00035	-0.00059	-0.00032	0.00025	-0.27060	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.12400	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.12600	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.12800	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.13000	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.13200	0.00035	-0.00059	-0.00032	0.00025	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.13400	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.13600	0.00035	-0.00059	-0.00032	0.00025	-0.27060	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.13800	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.14000	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.14200	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.14400	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.14600	0.00035	-0.00059	-0.00032	0.00025	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.14800	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.15000	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.15200	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.15400	0.00035	-0.00059	-0.00032	0.00025	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.15600	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.15800	0.00035	-0.00059	-0.00032	0.00025	-0.63140	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.16000	0.00035	-0.00059	-0.00032	0.00025	-0.63140	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.16200	0.00035	-0.00059	-0.00032	0.00025	-0.63140	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.16400	0.00035	-0.00059	-0.00032	0.00025	-0.63140	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.16600	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.16800	0.00035	-0.00059	-0.00032	0.00025	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.17000	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.17200	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.17400	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.17600	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.17800	0.00035	-0.00059	-0.00032	0.00025	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.18000	0.00035	-0.00059	-0.00032	0.00025	-0.54120	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.18200	0.00035	-0.00059	-0.00032	0.00025	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.18400	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.18600	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.18800	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.19000	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.19200	0.00043	-0.00098	-0.00023	0.00022	-0.54120	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.19400	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.09000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.19600	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.19800	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.20000	0.00043	-0.00098	-0.00023	0.00022	-0.27060	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.20200	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.20400	0.00043	-0.00098	-0.00023	0.00022	0.00000	0.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.20600	0.00043	-0.00098	-0.00023	0.00022	-0.27060	-89.82000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.20800	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.21000	0.00043	-0.00098	-0.00023	0.00022	-0.54120	-90.00000	0.09144	0.18231	0.08061	0.03957	-0.04812	-0.01532
1.21200	0.00043	-0.00098	-0.00023	0.00022	-0.54120	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.21400	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.21600	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.21800	0.00043	-0.00098	-0.00023	0.00022	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.22000	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.09000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.22200	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-90.09000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.22400	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.22600	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.22800	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.23000	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.23200	0.00043	-0.00098	-0.00023	0.00022	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.23400	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.23600	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.23800	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.24000	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.24200	0.00043	-0.00098	-0.00023	0.00022	-0.36080	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.24400	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.24600	0.00043	-0.00098	-0.00023	0.00022	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.24800	0.00043	-0.00098	-0.00023	0.00022	-0.54120	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.25000	0.00043	-0.00098	-0.00023	0.00022	-0.54120	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.25200	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.25400	0.00039	-0.00083	-0.00021	0.00017	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.25600	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.25800	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.26000	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.26200	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.26400	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.26600	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.26800	0.00039	-0.00083	-0.00021	0.00017	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.27000	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.18000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.27200	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.18000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.27400	0.00039	-0.00083	-0.00021	0.00017	-0.36080	-90.18000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.27600	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.27800	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.28000	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.28200	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.28400	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.28600	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.28800	0.00039	-0.00083	-0.00021	0.00017	-0.27060	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.29000	0.00039	-0.00083	-0.00021	0.00017	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.29200	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.29400	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.29600	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.82000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.29800	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.30000	0.00039	-0.00083	-0.00021	0.00017	-0.54120	-89.73000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.30200	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.30400	0.00039	-0.00083	-0.00021	0.00017	0.00000	0.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.30600	0.00039	-0.00083	-0.00021	0.00017	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.30800	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.31000	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.31200	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-90.00000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.31400	0.00039	-0.00083	-0.00021	0.00017	-0.45100	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.31600	0.00039	-0.00083	-0.00021	0.00017	-0.36080	-89.91000	0.08681	0.21605	0.01943	0.04669	-0.03928	-0.01250
1.31800	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-89.91000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.32000	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-89.91000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.32200	0.00010	-0.00077	-0.00026	0.00035	-0.45100	-89.91000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.32400	0.00010	-0.00077	-0.00026	0.00035	-0.27060	-89.91000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.32600	0.00010	-0.00077	-0.00026	0.00035	0.00000	0.00000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.32800	0.00010	-0.00077	-0.00026	0.00035	-0.27060	-89.91000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.33000	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-90.00000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.33200	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.33400	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.33600	0.00010	-0.00077	-0.00026	0.00035	-0.27060	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.33800	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.34000	0.00010	-0.00077	-0.00026	0.00035	0.00000	0.00000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.34200	0.00010	-0.00077	-0.00026	0.00035	-0.45100	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.34400	0.00010	-0.00077	-0.00026	0.00035	-0.45100	-90.09000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.34600	0.00010	-0.00077	-0.00026	0.00035	0.00000	0.00000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
1.34800	0.00010	-0.00077	-0.00026	0.00035	-0.36080	-90.00000	-0.01317	0.26235	-0.01799	0.08034	0.00750	-0.01569
